SheepID,Sex,Year_,Month_,Day_
44M,M,2010,3,31
44M,M,2010,3,31
47M,M,2011,1,1
47M,M,2010,12,21
47M,M,2010,12,21
47M,M,2010,12,28
47M,M,2011,1,22
47M,M,2011,1,28
47M,M,2011,1,29
47M,M,2011,1,29
47M,M,2011,1,30
47M,M,2011,1,30
47M,M,2011,2,1
47M,M,2011,2,1
47M,M,2011,2,2
47M,M,2011,2,3
47M,M,2011,2,3
47M,M,2011,2,4
47M,M,2011,2,4
47M,M,2011,2,4
47M,M,2011,2,5
47M,M,2011,2,6
47M,M,2011,2,6
47M,M,2011,2,6
47M,M,2011,2,7
47M,M,2011,2,7
47M,M,2011,2,8
47M,M,2011,2,8
47M,M,2011,2,9
47M,M,2011,2,9
47M,M,2011,2,9
47M,M,2011,2,10
47M,M,2011,2,14
47M,M,2011,2,15
47M,M,2011,2,15
47M,M,2011,2,16
47M,M,2011,2,17
47M,M,2011,2,18
47M,M,2011,2,19
47M,M,2011,2,19
47M,M,2011,2,19
47M,M,2011,2,20
47M,M,2011,2,20
47M,M,2011,2,21
47M,M,2011,2,21
47M,M,2011,2,22
47M,M,2011,2,24
47M,M,2011,2,24
47M,M,2011,2,24
47M,M,2011,2,25
47M,M,2011,3,6
47M,M,2011,3,6
47M,M,2011,3,6
47M,M,2011,1,8
47M,M,2011,1,9
47M,M,2011,1,14
47M,M,2011,1,15
47M,M,2011,1,15
47M,M,2011,1,16
47M,M,2011,1,16
47M,M,2011,1,17
47M,M,2011,1,17
47M,M,2011,1,18
47M,M,2011,1,20
47M,M,2011,3,22
47M,M,2011,3,23
47M,M,2011,3,23
47M,M,2011,3,23
47M,M,2011,3,24
47M,M,2011,3,24
47M,M,2011,3,25
47M,M,2011,3,25
47M,M,2011,3,26
47M,M,2011,3,26
47M,M,2011,3,26
47M,M,2011,3,27
47M,M,2011,3,29
47M,M,2011,3,30
47M,M,2011,3,30
47M,M,2011,3,31
47M,M,2011,3,31
47M,M,2011,3,31
47M,M,2011,3,7
47M,M,2011,3,12
47M,M,2011,3,13
47M,M,2011,3,17
47M,M,2011,3,18
47M,M,2011,3,18
47M,M,2011,3,19
47M,M,2011,3,19
47M,M,2011,3,20
47M,M,2011,3,20
47M,M,2011,3,21
47M,M,2011,3,21
47M,M,2011,3,21
47M,M,2011,3,22
50M,M,2010,12,15
50M,M,2010,12,15
50M,M,2010,12,16
50M,M,2010,12,16
50M,M,2010,12,17
50M,M,2010,12,17
50M,M,2010,12,18
50M,M,2010,12,18
50M,M,2010,12,19
50M,M,2010,12,19
50M,M,2010,12,19
50M,M,2010,12,21
50M,M,2010,12,22
50M,M,2010,12,22
50M,M,2010,12,22
50M,M,2010,12,23
50M,M,2010,12,23
50M,M,2010,12,28
50M,M,2010,12,29
50M,M,2010,12,29
50M,M,2010,12,29
50M,M,2010,12,30
50M,M,2011,1,3
50M,M,2011,1,13
50M,M,2011,1,14
50M,M,2011,1,15
50M,M,2011,1,15
50M,M,2011,1,16
50M,M,2011,1,16
50M,M,2011,1,16
50M,M,2011,1,17
50M,M,2011,1,17
50M,M,2011,1,18
50M,M,2011,1,18
50M,M,2011,1,18
50M,M,2011,1,28
50M,M,2011,1,28
50M,M,2011,1,29
50M,M,2011,1,29
50M,M,2011,2,2
50M,M,2011,2,2
50M,M,2011,2,3
50M,M,2011,2,3
50M,M,2011,2,4
50M,M,2011,2,4
50M,M,2011,2,5
50M,M,2011,2,5
50M,M,2011,2,5
50M,M,2011,2,6
50M,M,2011,2,6
50M,M,2011,2,7
50M,M,2011,2,7
50M,M,2011,2,7
50M,M,2011,2,8
50M,M,2011,2,8
50M,M,2011,2,9
50M,M,2011,2,9
50M,M,2011,2,10
50M,M,2011,2,10
50M,M,2011,2,10
50M,M,2011,2,11
50M,M,2011,2,15
50M,M,2011,2,16
50M,M,2011,2,18
50M,M,2011,2,19
50M,M,2011,2,19
50M,M,2011,2,20
50M,M,2011,2,20
50M,M,2011,2,20
50M,M,2011,2,21
50M,M,2011,2,22
50M,M,2011,2,23
50M,M,2011,2,24
50M,M,2011,2,24
50M,M,2011,2,25
50M,M,2011,2,25
50M,M,2011,3,5
50M,M,2011,3,6
50M,M,2011,3,7
50M,M,2011,3,7
50M,M,2011,3,8
50M,M,2011,3,8
50M,M,2011,3,9
50M,M,2011,3,9
50M,M,2011,3,9
50M,M,2011,3,10
50M,M,2011,3,10
50M,M,2011,3,11
50M,M,2011,3,12
50M,M,2011,3,12
50M,M,2011,3,12
50M,M,2011,3,13
50M,M,2011,3,13
50M,M,2011,3,14
50M,M,2011,3,14
50M,M,2011,3,15
50M,M,2011,3,15
50M,M,2011,3,16
50M,M,2011,3,16
50M,M,2011,3,17
50M,M,2011,3,17
50M,M,2011,3,17
50M,M,2011,3,18
50M,M,2011,3,18
50M,M,2011,3,19
50M,M,2011,3,19
50M,M,2011,3,20
50M,M,2011,3,20
50M,M,2011,3,21
50M,M,2011,3,21
50M,M,2011,3,22
50M,M,2011,3,22
50M,M,2011,3,22
50M,M,2011,3,23
50M,M,2011,3,23
50M,M,2011,3,24
50M,M,2011,3,24
50M,M,2011,3,24
50M,M,2011,3,25
50M,M,2011,3,25
50M,M,2011,3,26
50M,M,2011,3,26
50M,M,2011,3,27
50M,M,2011,3,27
50M,M,2011,3,27
50M,M,2011,3,28
50M,M,2011,3,28
50M,M,2011,3,29
50M,M,2011,3,29
50M,M,2011,3,31
09F,F,2009,3,2
10F,F,2009,3,1
29M,M,2009,3,19
29M,M,2009,3,25
44M,M,2010,1,6
44M,M,2010,2,12
44M,M,2010,2,13
44M,M,2010,2,14
44M,M,2010,2,18
44M,M,2010,2,19
47M,M,2011,2,18
47M,M,2011,2,23
50M,M,2010,12,17
50M,M,2011,3,6
50M,M,2011,3,7
50M,M,2011,3,11
50M,M,2011,3,14
50M,M,2011,3,19
47M,M,2011,2,10
47M,M,2011,2,11
47M,M,2011,2,11
47M,M,2011,2,11
47M,M,2011,2,12
47M,M,2011,2,13
47M,M,2011,2,13
47M,M,2011,2,14
47M,M,2011,2,25
47M,M,2011,2,26
47M,M,2011,2,26
47M,M,2011,2,26
47M,M,2011,2,27
47M,M,2011,2,28
47M,M,2011,3,1
47M,M,2011,3,2
47M,M,2011,3,2
47M,M,2011,3,3
47M,M,2011,3,3
47M,M,2011,3,3
47M,M,2011,3,4
47M,M,2011,3,4
47M,M,2011,3,5
47M,M,2011,3,5
47M,M,2011,3,27
47M,M,2011,3,28
47M,M,2011,3,28
50M,M,2011,2,25
50M,M,2011,2,26
50M,M,2011,2,26
50M,M,2011,2,27
50M,M,2011,2,27
50M,M,2011,2,27
50M,M,2011,2,28
50M,M,2011,2,28
50M,M,2011,3,1
50M,M,2011,3,1
50M,M,2011,3,2
50M,M,2011,3,2
50M,M,2011,3,2
50M,M,2011,3,3
50M,M,2011,3,3
50M,M,2011,3,4
50M,M,2011,3,4
50M,M,2011,3,4
50M,M,2011,3,5
43F,F,2010,3,7
43F,F,2010,3,7
43F,F,2009,12,1
43F,F,2009,12,1
43F,F,2009,12,2
43F,F,2009,12,2
43F,F,2009,12,3
43F,F,2009,12,3
43F,F,2009,12,4
43F,F,2009,12,6
43F,F,2009,12,7
43F,F,2009,12,7
43F,F,2009,12,7
43F,F,2009,12,8
43F,F,2009,12,8
43F,F,2009,12,9
43F,F,2009,12,9
43F,F,2009,12,11
43F,F,2009,12,12
43F,F,2009,12,13
43F,F,2009,12,13
43F,F,2009,12,14
43F,F,2009,12,14
43F,F,2009,12,22
43F,F,2009,12,22
43F,F,2009,12,23
43F,F,2009,12,23
43F,F,2009,12,24
43F,F,2009,12,24
43F,F,2009,12,24
43F,F,2009,12,25
43F,F,2009,12,25
43F,F,2009,12,26
43F,F,2009,12,27
43F,F,2009,12,29
43F,F,2009,12,29
43F,F,2009,12,29
43F,F,2010,1,1
43F,F,2010,1,1
43F,F,2010,1,2
43F,F,2010,1,4
43F,F,2010,1,5
43F,F,2010,1,5
43F,F,2010,1,6
43F,F,2010,1,6
43F,F,2010,1,6
43F,F,2010,1,7
43F,F,2010,1,7
43F,F,2010,1,8
43F,F,2010,1,17
43F,F,2010,1,18
43F,F,2010,1,18
43F,F,2010,1,20
43F,F,2010,1,21
43F,F,2010,1,23
43F,F,2010,1,24
43F,F,2010,1,25
43F,F,2010,3,4
43F,F,2010,3,4
43F,F,2010,3,4
43F,F,2010,3,5
43F,F,2010,3,5
43F,F,2010,3,6
43F,F,2010,3,6
43F,F,2010,3,3
43F,F,2009,12,2
43F,F,2009,12,4
43F,F,2009,12,4
43F,F,2009,12,5
43F,F,2009,12,9
43F,F,2009,12,10
43F,F,2009,12,10
43F,F,2009,12,11
43F,F,2009,12,12
43F,F,2009,12,14
43F,F,2009,12,15
43F,F,2009,12,16
43F,F,2009,12,17
43F,F,2009,12,17
43F,F,2009,12,18
43F,F,2009,12,18
43F,F,2009,12,19
43F,F,2009,12,19
43F,F,2009,12,19
43F,F,2009,12,20
43F,F,2009,12,20
43F,F,2009,12,21
43F,F,2009,12,21
43F,F,2009,12,22
43F,F,2009,12,27
43F,F,2009,12,27
43F,F,2009,12,28
43F,F,2009,12,28
43F,F,2009,12,30
43F,F,2009,12,31
43F,F,2009,12,31
43F,F,2010,1,2
43F,F,2010,1,3
43F,F,2010,1,3
43F,F,2010,1,4
43F,F,2010,1,8
43F,F,2010,1,9
43F,F,2010,1,9
43F,F,2010,1,10
43F,F,2010,1,10
43F,F,2010,1,11
43F,F,2010,1,11
43F,F,2010,1,12
43F,F,2010,1,13
43F,F,2010,1,13
43F,F,2010,1,15
43F,F,2010,1,15
43F,F,2010,1,16
43F,F,2010,1,16
43F,F,2010,1,17
43F,F,2010,1,21
43F,F,2010,1,21
43F,F,2010,1,26
43F,F,2010,1,26
43F,F,2010,1,27
43F,F,2010,2,27
43F,F,2010,2,28
43F,F,2010,3,2
43F,F,2010,3,3
43F,F,2009,12,26
43F,F,2009,12,30
43F,F,2010,1,3
43F,F,2010,1,11
43F,F,2010,1,13
43F,F,2010,1,14
43F,F,2010,1,22
43F,F,2010,1,24
43F,F,2010,1,26
43F,F,2010,1,27
43F,F,2010,2,26
43F,F,2010,2,27
43F,F,2010,2,27
43F,F,2010,3,1
43F,F,2010,3,2
43F,F,2010,3,2
43F,F,2010,1,22
43F,F,2010,1,23
43F,F,2010,2,28
43F,F,2010,3,1
43F,F,2010,2,3
43F,F,2010,2,3
43F,F,2010,2,4
43F,F,2010,2,5
43F,F,2010,2,5
43F,F,2010,2,5
43F,F,2010,2,4
43F,F,2010,2,8
43F,F,2010,2,8
43F,F,2010,2,9
43F,F,2010,2,11
43F,F,2010,2,11
43F,F,2010,2,6
43F,F,2010,2,6
43F,F,2010,2,7
43F,F,2010,2,7
43F,F,2010,2,7
43F,F,2010,2,14
43F,F,2010,2,14
43F,F,2010,2,15
43F,F,2010,2,15
43F,F,2010,2,15
43F,F,2010,2,16
43F,F,2010,2,16
43F,F,2010,2,17
43F,F,2010,2,17
43F,F,2010,2,18
43F,F,2010,2,18
43F,F,2010,2,19
43F,F,2010,2,20
43F,F,2010,2,20
43F,F,2010,2,12
43F,F,2010,2,12
43F,F,2010,2,12
43F,F,2010,2,13
43F,F,2010,2,13
43F,F,2010,1,23
43F,F,2010,1,28
43F,F,2010,1,28
43F,F,2010,1,28
43F,F,2010,1,29
43F,F,2010,1,29
43F,F,2010,1,30
43F,F,2010,1,30
43F,F,2010,1,31
43F,F,2010,1,31
43F,F,2010,1,31
43F,F,2010,2,1
43F,F,2010,2,1
43F,F,2010,2,2
43F,F,2010,2,2
43F,F,2010,2,2
43F,F,2010,2,9
43F,F,2010,2,10
43F,F,2010,2,10
43F,F,2010,2,20
43F,F,2010,2,21
34M,M,2010,3,1
34M,M,2010,3,2
34M,M,2010,3,2
34M,M,2010,3,3
34M,M,2010,3,4
34M,M,2010,3,4
34M,M,2010,3,5
34M,M,2010,3,6
34M,M,2010,3,6
43F,F,2010,2,25
43F,F,2010,2,26
06F,F,2009,3,29
06F,F,2011,3,29
34M,M,2010,2,12
34M,M,2010,2,13
34M,M,2010,2,13
34M,M,2010,2,14
34M,M,2010,2,15
34M,M,2010,2,15
34M,M,2010,2,17
34M,M,2010,2,17
34M,M,2010,2,19
34M,M,2010,2,19
34M,M,2010,2,20
34M,M,2010,2,21
34M,M,2010,2,22
34M,M,2010,2,25
34M,M,2010,2,26
34M,M,2010,2,27
34M,M,2010,2,28
34M,M,2010,2,28
34M,M,2010,3,1
34M,M,2010,3,7
34M,M,2010,3,7
34M,M,2010,3,7
34M,M,2010,3,8
43F,F,2010,2,22
43F,F,2010,2,24
05F,F,2009,3,30
05F,F,2009,3,30
05F,F,2009,3,31
05F,F,2010,12,15
05F,F,2010,12,15
05F,F,2010,12,15
05F,F,2010,12,16
05F,F,2010,12,16
05F,F,2010,12,17
05F,F,2010,12,17
05F,F,2010,12,18
05F,F,2010,12,18
05F,F,2010,12,18
05F,F,2010,12,19
05F,F,2010,12,20
05F,F,2010,12,20
05F,F,2010,12,21
05F,F,2010,12,22
05F,F,2010,12,23
05F,F,2010,12,23
05F,F,2010,12,24
05F,F,2010,12,24
05F,F,2010,12,25
05F,F,2011,1,2
05F,F,2011,1,3
05F,F,2011,1,4
05F,F,2011,1,4
05F,F,2011,1,5
05F,F,2011,2,9
05F,F,2011,2,10
05F,F,2011,2,11
05F,F,2011,2,11
05F,F,2011,1,8
05F,F,2011,1,9
05F,F,2011,1,9
05F,F,2011,1,9
05F,F,2011,1,11
05F,F,2011,1,12
05F,F,2011,1,13
05F,F,2011,1,13
05F,F,2011,1,14
05F,F,2011,1,22
05F,F,2011,1,22
05F,F,2011,1,23
05F,F,2011,1,24
05F,F,2011,1,24
05F,F,2011,1,25
05F,F,2011,1,26
05F,F,2011,1,26
05F,F,2011,1,27
05F,F,2011,1,28
05F,F,2011,1,29
05F,F,2011,2,3
05F,F,2011,2,4
05F,F,2011,2,4
05F,F,2011,2,7
06F,F,2009,3,30
06F,F,2009,3,30
06F,F,2009,3,30
06F,F,2009,3,31
06F,F,2009,3,31
06F,F,2011,2,22
06F,F,2011,2,24
06F,F,2011,2,25
06F,F,2011,2,26
06F,F,2011,2,27
06F,F,2011,2,28
06F,F,2011,2,28
06F,F,2011,3,1
06F,F,2011,3,2
06F,F,2011,3,3
06F,F,2011,3,3
06F,F,2011,3,4
06F,F,2011,3,5
06F,F,2011,3,6
06F,F,2011,3,7
06F,F,2011,3,8
06F,F,2011,3,8
06F,F,2011,3,9
06F,F,2011,3,11
06F,F,2011,3,11
06F,F,2011,3,12
06F,F,2011,3,13
06F,F,2011,3,13
06F,F,2011,3,13
06F,F,2011,3,14
06F,F,2011,3,15
06F,F,2011,3,15
06F,F,2011,3,16
06F,F,2011,3,16
06F,F,2011,3,17
06F,F,2011,3,17
06F,F,2011,3,18
06F,F,2011,3,18
06F,F,2011,3,18
06F,F,2011,3,19
06F,F,2011,3,20
06F,F,2011,3,21
06F,F,2011,3,21
06F,F,2011,3,22
06F,F,2011,3,23
06F,F,2011,3,23
06F,F,2011,3,24
06F,F,2011,3,25
06F,F,2011,3,25
06F,F,2011,3,25
06F,F,2011,3,26
06F,F,2011,3,26
06F,F,2011,3,27
06F,F,2011,3,28
06F,F,2011,3,28
06F,F,2011,3,30
06F,F,2011,3,30
34M,M,2010,2,5
34M,M,2010,2,5
34M,M,2010,2,6
34M,M,2010,2,7
34M,M,2010,2,8
34M,M,2010,2,8
34M,M,2010,2,9
34M,M,2010,2,10
34M,M,2010,2,10
34M,M,2010,2,11
34M,M,2010,2,15
34M,M,2010,2,24
34M,M,2010,2,25
43F,F,2010,2,21
43F,F,2010,2,22
43F,F,2010,2,22
43F,F,2010,2,23
43F,F,2010,2,23
43F,F,2010,2,25
43F,F,2010,2,25
05F,F,2010,12,25
05F,F,2011,1,1
05F,F,2011,1,6
05F,F,2011,2,8
05F,F,2011,2,11
05F,F,2011,2,13
05F,F,2011,1,7
05F,F,2011,1,7
05F,F,2011,1,15
05F,F,2011,1,16
05F,F,2011,1,17
05F,F,2011,1,17
05F,F,2011,1,17
05F,F,2011,1,18
05F,F,2011,1,18
05F,F,2011,1,19
05F,F,2011,1,19
05F,F,2011,1,19
05F,F,2011,1,20
05F,F,2011,1,20
05F,F,2011,1,21
05F,F,2011,1,21
05F,F,2011,1,27
05F,F,2011,1,30
05F,F,2011,1,31
05F,F,2011,2,1
05F,F,2011,2,2
05F,F,2011,2,3
05F,F,2011,2,5
05F,F,2011,2,6
05F,F,2011,2,6
05F,F,2011,2,8
06F,F,2011,2,21
06F,F,2011,2,22
06F,F,2011,2,23
06F,F,2011,3,14
06F,F,2011,3,15
06F,F,2011,3,27
06F,F,2011,3,31
06F,F,2011,3,31
34M,M,2010,2,4
05F,F,2010,12,25
05F,F,2010,12,26
05F,F,2011,1,8
05F,F,2011,1,16
06F,F,2011,2,20
06F,F,2011,2,21
05F,F,2009,3,28
05F,F,2009,3,29
06F,F,2009,3,28
06F,F,2009,3,29
06F,F,2011,2,21
06F,F,2011,2,18
06F,F,2011,2,18
06F,F,2011,2,19
06F,F,2011,2,19
06F,F,2011,2,20
34M,M,2010,3,8
06F,F,2009,3,27
06F,F,2011,2,16
06F,F,2011,2,16
06F,F,2011,2,17
06F,F,2011,2,18
06F,F,2010,3,21
05F,F,2010,12,27
05F,F,2010,3,24
06F,F,2009,3,28
06F,F,2011,2,12
06F,F,2011,2,13
06F,F,2011,2,13
06F,F,2011,2,14
06F,F,2011,2,14
06F,F,2011,2,15
06F,F,2011,2,15
06F,F,2011,2,16
34M,M,2010,1,8
34M,M,2010,1,9
34M,M,2010,1,9
34M,M,2010,1,9
34M,M,2010,1,10
34M,M,2010,1,10
34M,M,2010,1,11
34M,M,2010,1,11
34M,M,2010,1,11
34M,M,2010,1,12
34M,M,2010,1,12
34M,M,2010,1,13
34M,M,2010,1,13
34M,M,2010,1,14
34M,M,2010,1,14
34M,M,2010,1,14
34M,M,2010,1,15
34M,M,2010,1,15
34M,M,2010,1,16
34M,M,2010,1,16
34M,M,2010,1,16
34M,M,2010,1,17
34M,M,2010,1,17
34M,M,2010,1,18
34M,M,2010,1,18
34M,M,2010,1,19
34M,M,2010,1,19
34M,M,2010,1,19
34M,M,2010,1,20
34M,M,2010,1,20
34M,M,2010,1,21
34M,M,2010,1,21
34M,M,2010,1,21
34M,M,2010,1,22
34M,M,2010,1,22
34M,M,2010,1,23
34M,M,2009,12,13
34M,M,2009,12,14
34M,M,2009,12,14
34M,M,2009,12,15
34M,M,2010,3,9
34M,M,2010,3,9
34M,M,2010,3,10
34M,M,2010,3,10
34M,M,2010,3,10
34M,M,2010,3,11
34M,M,2010,3,11
34M,M,2010,3,12
34M,M,2010,3,12
34M,M,2010,3,12
34M,M,2010,3,13
34M,M,2010,3,13
34M,M,2010,3,14
34M,M,2010,3,14
34M,M,2010,3,15
34M,M,2010,3,15
34M,M,2010,3,15
34M,M,2010,3,16
34M,M,2010,3,17
34M,M,2010,3,17
34M,M,2010,3,17
34M,M,2010,3,18
34M,M,2010,3,18
34M,M,2010,3,19
34M,M,2010,3,19
34M,M,2010,3,20
34M,M,2010,3,20
34M,M,2010,3,21
34M,M,2010,3,21
34M,M,2010,3,22
34M,M,2010,3,22
34M,M,2010,3,22
34M,M,2010,3,23
34M,M,2010,3,23
34M,M,2010,3,24
34M,M,2010,3,24
34M,M,2010,3,25
34M,M,2010,3,25
34M,M,2010,3,26
34M,M,2010,3,26
34M,M,2010,3,27
34M,M,2010,3,27
34M,M,2010,3,27
34M,M,2010,3,28
34M,M,2010,3,28
34M,M,2010,3,29
34M,M,2010,3,29
34M,M,2010,3,30
34M,M,2010,3,30
34M,M,2010,3,31
34M,M,2010,1,23
34M,M,2010,1,24
34M,M,2010,1,24
34M,M,2010,1,24
34M,M,2010,1,25
04M,M,2009,3,6
04M,M,2009,3,7
04M,M,2009,3,8
04M,M,2009,3,9
04M,M,2009,3,10
04M,M,2009,3,11
04M,M,2009,3,12
04M,M,2009,3,12
04M,M,2009,3,13
04M,M,2009,3,19
04M,M,2009,3,22
04M,M,2009,3,23
05F,F,2009,2,27
05F,F,2009,3,9
05F,F,2009,3,9
05F,F,2009,3,10
05F,F,2009,3,10
05F,F,2009,3,17
05F,F,2009,12,25
05F,F,2009,12,26
05F,F,2009,12,26
05F,F,2009,12,27
05F,F,2009,12,27
05F,F,2009,12,28
05F,F,2009,12,28
05F,F,2009,12,28
05F,F,2009,12,29
05F,F,2009,12,29
05F,F,2009,12,30
05F,F,2009,12,30
05F,F,2009,12,30
05F,F,2009,12,31
05F,F,2009,12,31
05F,F,2010,1,1
05F,F,2010,1,1
05F,F,2010,1,2
05F,F,2010,1,2
05F,F,2010,1,3
05F,F,2010,1,3
05F,F,2010,1,4
05F,F,2010,1,4
05F,F,2010,1,4
05F,F,2010,1,5
05F,F,2009,12,1
05F,F,2009,12,2
05F,F,2009,12,2
05F,F,2009,12,3
05F,F,2009,12,3
05F,F,2009,12,3
05F,F,2009,12,4
05F,F,2009,12,4
05F,F,2009,12,5
05F,F,2009,12,5
05F,F,2009,12,5
05F,F,2009,12,6
05F,F,2009,12,6
05F,F,2009,12,7
05F,F,2009,12,7
05F,F,2009,12,8
05F,F,2009,12,8
05F,F,2009,12,8
05F,F,2009,12,9
05F,F,2009,12,10
05F,F,2009,12,10
05F,F,2009,12,10
05F,F,2009,12,11
05F,F,2009,12,12
05F,F,2009,12,13
05F,F,2009,12,13
05F,F,2009,12,13
05F,F,2009,12,14
05F,F,2009,12,18
05F,F,2009,12,19
05F,F,2009,12,23
05F,F,2009,12,24
05F,F,2009,12,24
05F,F,2009,12,25
05F,F,2009,12,25
05F,F,2010,2,27
05F,F,2010,2,28
05F,F,2010,3,15
05F,F,2010,3,16
05F,F,2010,3,19
05F,F,2010,3,19
05F,F,2010,3,20
05F,F,2010,3,21
05F,F,2010,3,22
05F,F,2010,3,23
05F,F,2010,3,23
05F,F,2010,3,23
05F,F,2010,3,24
05F,F,2010,3,25
05F,F,2010,3,25
05F,F,2010,3,25
05F,F,2010,1,29
06F,F,2009,3,8
06F,F,2009,3,9
06F,F,2009,3,9
06F,F,2009,3,10
06F,F,2009,3,10
06F,F,2009,3,10
06F,F,2009,3,11
06F,F,2009,3,11
06F,F,2009,3,12
06F,F,2009,3,12
06F,F,2009,3,13
06F,F,2009,3,13
06F,F,2009,3,17
06F,F,2009,12,1
06F,F,2009,12,2
06F,F,2009,12,2
06F,F,2009,12,3
06F,F,2009,12,3
06F,F,2009,12,5
06F,F,2009,12,7
06F,F,2009,12,10
06F,F,2009,12,11
06F,F,2009,12,11
06F,F,2009,12,12
06F,F,2009,12,12
06F,F,2009,12,13
06F,F,2009,12,13
06F,F,2009,12,13
06F,F,2009,12,14
06F,F,2009,12,14
06F,F,2009,12,15
06F,F,2009,12,15
06F,F,2009,12,16
06F,F,2009,12,17
06F,F,2009,12,17
06F,F,2009,12,18
06F,F,2009,12,18
06F,F,2009,12,18
06F,F,2009,12,19
06F,F,2009,12,19
06F,F,2009,12,20
06F,F,2009,12,20
06F,F,2009,12,20
06F,F,2009,12,21
06F,F,2009,12,22
06F,F,2009,12,22
06F,F,2009,12,23
06F,F,2009,12,23
06F,F,2009,12,24
06F,F,2009,12,25
06F,F,2009,12,25
06F,F,2009,12,25
06F,F,2009,12,26
06F,F,2009,12,27
06F,F,2009,12,27
06F,F,2009,12,28
06F,F,2009,12,28
06F,F,2009,12,30
06F,F,2009,12,30
06F,F,2010,1,4
06F,F,2010,1,5
06F,F,2010,1,5
06F,F,2010,1,6
06F,F,2010,1,7
06F,F,2010,1,8
06F,F,2010,12,19
06F,F,2010,12,20
06F,F,2010,12,20
06F,F,2010,12,21
06F,F,2010,12,22
06F,F,2010,12,23
06F,F,2010,12,23
06F,F,2010,12,30
06F,F,2010,12,31
06F,F,2010,12,31
06F,F,2011,1,1
06F,F,2011,1,2
06F,F,2011,1,3
06F,F,2011,1,4
06F,F,2011,1,9
06F,F,2011,1,10
06F,F,2011,1,10
06F,F,2011,1,11
06F,F,2011,1,11
06F,F,2011,1,12
06F,F,2010,3,18
06F,F,2010,3,19
06F,F,2010,1,22
06F,F,2010,3,22
34M,M,2009,3,5
34M,M,2009,3,6
34M,M,2009,3,8
34M,M,2009,3,9
34M,M,2009,3,9
34M,M,2009,3,10
34M,M,2009,3,10
34M,M,2009,3,10
34M,M,2009,3,11
34M,M,2009,3,19
34M,M,2009,3,22
34M,M,2009,3,24
34M,M,2010,1,1
34M,M,2010,1,2
34M,M,2010,1,2
34M,M,2010,1,3
34M,M,2010,1,3
34M,M,2010,1,4
34M,M,2010,1,4
34M,M,2010,1,4
34M,M,2010,1,5
34M,M,2010,1,5
34M,M,2010,1,6
34M,M,2010,1,6
34M,M,2010,1,7
34M,M,2010,1,7
34M,M,2010,1,8
34M,M,2009,12,1
34M,M,2009,12,2
34M,M,2009,12,2
34M,M,2009,12,3
34M,M,2009,12,5
34M,M,2009,12,6
34M,M,2009,12,7
34M,M,2009,12,9
34M,M,2009,12,10
34M,M,2009,12,11
34M,M,2009,12,12
34M,M,2009,12,12
34M,M,2009,12,12
34M,M,2009,12,13
34M,M,2009,12,17
34M,M,2009,12,17
34M,M,2009,12,18
34M,M,2009,12,19
34M,M,2009,12,25
34M,M,2009,12,26
34M,M,2009,12,26
34M,M,2009,12,27
34M,M,2009,12,27
34M,M,2009,12,27
34M,M,2009,12,28
34M,M,2009,12,28
34M,M,2009,12,29
34M,M,2009,12,29
34M,M,2009,12,30
34M,M,2009,12,30
34M,M,2009,12,30
34M,M,2009,12,31
34M,M,2010,1,1
34M,M,2010,1,1
34M,M,2010,1,25
34M,M,2010,1,26
34M,M,2010,1,26
49F,F,2010,12,19
49F,F,2010,12,22
49F,F,2010,12,22
49F,F,2010,12,23
49F,F,2010,12,23
49F,F,2010,12,30
49F,F,2010,12,31
49F,F,2010,12,31
49F,F,2011,1,1
49F,F,2011,1,3
49F,F,2011,1,9
49F,F,2011,1,10
49F,F,2011,1,10
49F,F,2011,1,10
49F,F,2011,1,11
49F,F,2011,1,11
49F,F,2011,1,22
49F,F,2011,1,23
49F,F,2011,2,2
49F,F,2011,2,2
49F,F,2011,2,3
49F,F,2011,3,1
49F,F,2011,3,6
49F,F,2011,3,25
04M,M,2009,2,26
04M,M,2009,2,27
04M,M,2009,2,28
04M,M,2009,2,28
04M,M,2009,3,1
04M,M,2009,3,4
04M,M,2009,3,5
04M,M,2009,3,5
04M,M,2009,3,5
04M,M,2009,3,6
04M,M,2009,3,7
04M,M,2009,3,8
04M,M,2009,3,8
04M,M,2009,3,10
04M,M,2009,3,10
04M,M,2009,3,11
04M,M,2009,3,13
04M,M,2009,3,13
04M,M,2009,3,14
04M,M,2009,3,15
04M,M,2009,3,15
04M,M,2009,3,15
04M,M,2009,3,16
04M,M,2009,3,17
04M,M,2009,3,17
04M,M,2009,3,18
04M,M,2009,3,18
04M,M,2009,3,20
04M,M,2009,3,20
04M,M,2009,3,20
04M,M,2009,3,21
04M,M,2009,3,21
04M,M,2009,3,22
04M,M,2009,3,23
04M,M,2009,3,23
04M,M,2009,3,24
04M,M,2009,3,25
04M,M,2009,3,25
05F,F,2009,2,26
05F,F,2009,2,28
05F,F,2009,2,28
05F,F,2009,2,28
05F,F,2009,3,1
05F,F,2009,3,1
05F,F,2009,3,4
05F,F,2009,3,5
05F,F,2009,3,5
05F,F,2009,3,5
05F,F,2009,3,6
05F,F,2009,3,6
05F,F,2009,3,8
05F,F,2009,3,10
05F,F,2009,3,11
05F,F,2009,3,12
05F,F,2009,3,13
05F,F,2009,3,16
05F,F,2009,3,18
05F,F,2009,3,20
05F,F,2009,3,22
05F,F,2009,3,26
